State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Pseudanthus ovalifolius F.Muell.,Pseudanthus ovalifolius,native,Pseudanthus ovalifolius F.Muell.,Pseudanthus ovalifolius,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Pseudofumaria alba (Mill.) Lidén subsp. alba,Pseudofumaria alba subsp. alba,introduced,Pseudofumaria alba (Mill.) Lidén subsp. alba,Pseudofumaria alba subsp. alba,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Pseudopanax gunnii (Hook.f.) K.Koch,Pseudopanax gunnii,native,Pseudopanax gunnii (Hook.f.) K.Koch,Pseudopanax gunnii,native,(Hook.f.) K.Koch,accepted,Similar for the state flora and the APC,native,native,native
Psoralea arborea Sims,Psoralea arborea,introduced,Psoralea arborea Sims,Psoralea arborea,NA,Sims,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Psoralea pinnata L.,Psoralea pinnata,introduced,Psoralea pinnata L.,Psoralea pinnata,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Psychrophila phylloptera (A.W.Hill) H.Eichler,Psychrophila phylloptera,native,Psychrophila phylloptera (A.W.Hill) H.Eichler,Psychrophila phylloptera,native,(A.W.Hill) H.Eichler,accepted,Similar for the state flora and the APC,native,native,native
Pteridium esculentum (G.Forst.) Cockayne subsp. esculentum,Pteridium esculentum subsp. esculentum,native,Pteridium esculentum (G.Forst.) Cockayne,Pteridium esculentum,native,(G.Forst.) Cockayne,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Pteris comans G.Forst.,Pteris comans,native,Pteris comans G.Forst.,Pteris comans,native,G.Forst.,accepted,Similar for the state flora and the APC,native,native,native
Pteris epaleata D.J.Ohlsen,Pteris epaleata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Pteris tremula R.Br.,Pteris tremula,native,Pteris tremula R.Br.,Pteris tremula,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis * ingens (Rupp) D.L.Jones,Pterostylis *,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Pterostylis * toveyana Ewart & Sharman,Pterostylis *,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Pterostylis alata (Labill.) Rchb.f.,Pterostylis alata,native,Pterostylis alata (Labill.) Rchb.f.,Pterostylis alata,native,(Labill.) Rchb.f.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis aphylla Lindl.,Pterostylis aphylla,native,Pterostylis aphylla Lindl.,Pterostylis aphylla,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis atrans D.L.Jones,Pterostylis atrans,native,Pterostylis atrans D.L.Jones,Pterostylis atrans,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis atriola D.L.Jones,Pterostylis atriola,native,Pterostylis atriola D.L.Jones,Pterostylis atriola,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis commutata D.L.Jones,Pterostylis commutata,native,Pterostylis commutata D.L.Jones,Pterostylis commutata,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis concinna R.Br.,Pterostylis concinna,native,Pterostylis concinna R.Br.,Pterostylis concinna,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis cucullata R.Br. subsp. cucullata,Pterostylis cucullata subsp. cucullata,native,Pterostylis cucullata R.Br.,Pterostylis cucullata,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Pterostylis curta R.Br.,Pterostylis curta,native,Pterostylis curta R.Br.,Pterostylis curta,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis decurva R.S.Rogers,Pterostylis decurva,native,Pterostylis decurva R.S.Rogers,Pterostylis decurva,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis dubia R.Br.,Pterostylis dubia,native,Pterostylis dubia R.Br.,Pterostylis dubia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis falcata R.S.Rogers,Pterostylis falcata,native,Pterostylis falcata R.S.Rogers,Pterostylis falcata,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis foliata Hook.f.,Pterostylis foliata,native,Pterostylis foliata Hook.f.,Pterostylis foliata,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis furcata Lindl.,Pterostylis furcata,native,Pterostylis furcata Lindl.,Pterostylis furcata,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis grandiflora R.Br.,Pterostylis grandiflora,native,Pterostylis grandiflora R.Br.,Pterostylis grandiflora,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis lustra D.L.Jones,Pterostylis lustra,native,Pterostylis lustra D.L.Jones,Pterostylis lustra,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis melagramma D.L.Jones,Pterostylis melagramma,native,Pterostylis melagramma D.L.Jones,Pterostylis melagramma,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis mutica R.Br.,Pterostylis mutica,native,Pterostylis mutica R.Br.,Pterostylis mutica,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis nana R.Br.,Pterostylis nana,native,Pterostylis nana R.Br.,Pterostylis nana,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis nutans R.Br.,Pterostylis nutans,native,Pterostylis nutans R.Br.,Pterostylis nutans,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis parviflora R.Br.,Pterostylis parviflora,native,Pterostylis parviflora R.Br.,Pterostylis parviflora,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis pedoglossa Fitzg.,Pterostylis pedoglossa,native,Pterostylis pedoglossa Fitzg.,Pterostylis pedoglossa,native,Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis pedunculata R.Br.,Pterostylis pedunculata,native,Pterostylis pedunculata R.Br.,Pterostylis pedunculata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis plumosa Cady,Pterostylis plumosa,native,Pterostylis plumosa Cady,Pterostylis plumosa,native,Cady,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis pratensis D.L.Jones,Pterostylis pratensis,native,Pterostylis pratensis D.L.Jones,Pterostylis pratensis,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis rubenachii D.L.Jones,Pterostylis rubenachii,native,Pterostylis rubenachii D.L.Jones,Pterostylis rubenachii,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis sanguinea D.L.Jones & M.A.Clem.,Pterostylis sanguinea,native,Pterostylis sanguinea D.L.Jones & M.A.Clem.,Pterostylis sanguinea,native,D.L.Jones & M.A.Clem.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis scabrida Lindl.,Pterostylis scabrida,native,Pterostylis scabrida Lindl.,Pterostylis scabrida,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis squamata R.Br.,Pterostylis squamata,native,Pterostylis squamata R.Br.,Pterostylis squamata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis stenochila D.L.Jones,Pterostylis stenochila,native,Pterostylis stenochila D.L.Jones,Pterostylis stenochila,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis straminea (D.L.Jones) D.L.Jones,Pterostylis straminea,native,Pterostylis straminea (D.L.Jones) D.L.Jones,Pterostylis straminea,native,(D.L.Jones) D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis tasmanica D.L.Jones,Pterostylis tasmanica,native,Pterostylis tasmanica D.L.Jones,Pterostylis tasmanica,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis tunstallii D.L.Jones & M.A.Clem.,Pterostylis tunstallii,native,Pterostylis tunstallii D.L.Jones & M.A.Clem.,Pterostylis tunstallii,native,D.L.Jones & M.A.Clem.,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis uliginosa D.L.Jones,Pterostylis uliginosa,native,Pterostylis uliginosa D.L.Jones,Pterostylis uliginosa,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis wapstrarum D.L.Jones,Pterostylis wapstrarum,native,Pterostylis wapstrarum D.L.Jones,Pterostylis wapstrarum,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis williamsonii D.L.Jones,Pterostylis williamsonii,native,Pterostylis williamsonii D.L.Jones,Pterostylis williamsonii,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterostylis x ingens (Rupp) D.L.Jones,Pterostylis x x ingens,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Pterostylis x toveyana Ewart & Sharman,Pterostylis x x toveyana,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Pterostylis ziegeleri D.L.Jones,Pterostylis ziegeleri,native,Pterostylis ziegeleri D.L.Jones,Pterostylis ziegeleri,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Pterygopappus lawrencei Hook.f.,Pterygopappus lawrencei,native,Pterygopappus lawrencei Hook.f.,Pterygopappus lawrencei,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Ptilotus spathulatus (R.Br.) Poir.,Ptilotus spathulatus,native,Ptilotus spathulatus (R.Br.) Poir.,Ptilotus spathulatus,native,(R.Br.) Poir.,accepted,Similar for the state flora and the APC,native,native,native
Puccinellia distans (Jacq.) Parl.,Puccinellia distans,introduced,Puccinellia distans (Jacq.) Parl.,Puccinellia distans,naturalised,(Jacq.) Parl.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Puccinellia harcusiana A.R.Williams,Puccinellia harcusiana,native,Puccinellia harcusiana A.R.Williams,Puccinellia harcusiana,native,A.R.Williams,accepted,Similar for the state flora and the APC,native,native,native
Puccinellia perlaxa (Stapf ex N.G.Walsh) N.G.Walsh & A.R.Williams,Puccinellia perlaxa,native,Puccinellia perlaxa (Stapf ex N.G.Walsh) N.G.Walsh & A.R.Williams,Puccinellia perlaxa,native,(Stapf ex N.G.Walsh) N.G.Walsh & A.R.Williams,accepted,Similar for the state flora and the APC,native,native,native
Puccinellia stricta (Hook.f.) C.H.Blom,Puccinellia stricta,native,Puccinellia stricta (Hook.f.) C.H.Blom,Puccinellia stricta,native,(Hook.f.) C.H.Blom,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea daphnoides J.C.Wendl.,Pultenaea daphnoides,native,Pultenaea daphnoides J.C.Wendl.,Pultenaea daphnoides,native,J.C.Wendl.,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea dentata Labill.,Pultenaea dentata,native,Pultenaea dentata Labill.,Pultenaea dentata,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea fasciculata Benth.,Pultenaea fasciculata,native,Pultenaea fasciculata Benth.,Pultenaea fasciculata,NA,Benth.,accepted,Not recorded on the APC as present in this state,native,native,native
Pultenaea gunnii Benth. subsp. gunnii,Pultenaea gunnii subsp. gunnii,native,Pultenaea gunnii Benth. subsp. gunnii,Pultenaea gunnii subsp. gunnii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea humilis Benth. ex Hook.f.,Pultenaea humilis,native,Pultenaea humilis Benth. ex Hook.f.,Pultenaea humilis,native,Benth. ex Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea juniperina Labill.,Pultenaea juniperina,native,Pultenaea juniperina Labill.,Pultenaea juniperina,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea mollis Lindl.,Pultenaea mollis,native,Pultenaea mollis Lindl.,Pultenaea mollis,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea pedunculata Hook.,Pultenaea pedunculata,native,Pultenaea pedunculata Hook.,Pultenaea pedunculata,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea prostrata Benth. ex Hook.f.,Pultenaea prostrata,native,Pultenaea prostrata Benth. ex Hook.f.,Pultenaea prostrata,native,Benth. ex Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea sericea (Benth.) Corrick,Pultenaea sericea,native,Pultenaea sericea (Benth.) Corrick,Pultenaea sericea,native,(Benth.) Corrick,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea stricta Sims,Pultenaea stricta,native,Pultenaea stricta Sims,Pultenaea stricta,native,Sims,accepted,Similar for the state flora and the APC,native,native,native
Pultenaea tenuifolia R.Br. ex Sims,Pultenaea tenuifolia,native,Pultenaea tenuifolia R.Br. & Sims,Pultenaea tenuifolia,native,R.Br. & Sims,accepted,Similar for the state flora and the APC,native,native,native
Pygmea ciliolata Hook.f.,Pygmea ciliolata,native,Veronica ciliolata (Hook.f.) Cheeseman,Veronica ciliolata,native,(Hook.f.) Cheeseman,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Pyrorchis nigricans (R.Br.) D.L.Jones & M.A.Clem.,Pyrorchis nigricans,native,Pyrorchis nigricans (R.Br.) D.L.Jones & M.A.Clem.,Pyrorchis nigricans,native,(R.Br.) D.L.Jones & M.A.Clem.,accepted,Similar for the state flora and the APC,native,native,native
