Site,Plot,reads_samp,Fire_Treatment,Tube,weight_mg,Sample_Type,Samplename_ITS,sample_num,barcode,OTU,count,resampled_count,resampled_date,kingdom,phylum,class,order,family,genus,species,n,score,SH_species,SH_gb_acc,SH_sh_acc,SH_type,identity,coverage,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource,unite_db_version,date_assigned,qbit_DNA_conc_ng_uL,guild2,exploration_type,Ecm_lineage,myco_reads,burn_reads,RA_samp,RA_total_reads,RA_total_Burn
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUa_1437,48,10,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,1,1,Glomeraceae_sp,JX096580,SH1182664.08FU,reps_singleton,0.952631578947368,0.984210526315789,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.0196078431372549,1.5133362759316477e-4,2.3477737724322448e-4
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUa_2141,14,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,NA,1,1,Sebacinales_sp,KY496808,SH1547976.08FU,reps,0.961748633879781,1,Symbiotroph,Orchid Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); Weiß M, et al. 2016. New Phytologist 211:20-40 ((https://doi.org/10.1111/nph.13977))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Orchid Mycorrhizal,NA,NA,317180,204449,0.005718954248366013,4.413897471467306e-5,6.84767350292738e-5
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUf_136,29,9,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,1,1,Glomeraceae_sp,JX096580,SH1182664.08FU,reps_singleton,0.956284153005464,0.994535519125683,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.01184640522875817,9.143073333753704e-5,1.4184466541778144e-4
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUf_795,68,12,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,28,1,Glomeraceae_sp,JX096580,SH1182664.08FU,reps_singleton,0.926701570680628,0.979057591623037,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.027777777777777776,2.1438930575698342e-4,3.3260128442790134e-4
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUc_450,13,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,NA,NA,6,1,Glomeromycota_sp,KT378099,SH1168439.08FU,reps_singleton,0.951871657754011,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.0053104575163398695,4.098619080648212e-5,6.358553967003996e-5
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUf_123,12,5,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,1,1,Glomeraceae_sp,JX096580,SH1182664.08FU,reps_singleton,0.955801104972376,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.004901960784313725,3.783340689829119e-5,5.869434431080612e-5
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUa_3164,13,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,NA,NA,5,1,Glomeromycota_sp,KT378100,SH1168433.08FU,reps_singleton,0.925531914893617,0.978723404255319,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.0053104575163398695,4.098619080648212e-5,6.358553967003996e-5
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUa_10016,10,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,17,1,Glomeromycota_sp,KY114665,SH2707600.08FU,reps,0.903381642512077,0.990338164251208,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.004084967320261438,3.1527839081909326e-5,4.8911953592338434e-5
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUh_445,12,4,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,1,1,Glomeromycota_sp,KT378087,SH1529017.08FU,reps,0.954081632653061,0.994897959183674,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.004901960784313725,3.783340689829119e-5,5.869434431080612e-5
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUk_6546,16,3,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,14,1,Glomeraceae_sp,MT765399,SH3593612.08FU,reps,0.975490196078431,0.985294117647059,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.006535947712418301,5.044454253105492e-5,7.82591257477415e-5
NSMSEQCasWoo01,NSS05,2448,B,2,251.9,Soil,SMM0102,102,SMM0102-POW14852A2-AAGKYY3M5,ITSall_OTUa_2752,29,5,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,1,1,Fungi_sp,MW214884,SH3568809.08FU,reps_singleton,0.967741935483871,0.995967741935484,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Probable,Agaricoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,204449,0.01184640522875817,9.143073333753704e-5,1.4184466541778144e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_13,603,81,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,14,0.933333333333333,Laccaria_sp,GQ921752,SH1553078.08FU,reps,0.990243902439024,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,short-distance_delicate,/laccaria,317180,204449,0.09930830039525691,0.0019011286966391324,0.0029493908016180073
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_1016,28,4,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,12,1,Laccaria_alba,UDB0780063,SH1553074.08FU,reps,0.970731707317073,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,short-distance_delicate,/laccaria,317180,204449,0.00461133069828722,8.827794942934612e-5,1.369534700585476e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUf_3541,28,5,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,NA,NA,1,1,Ambispora_callosa,AB048682,SH1540227.08FU,reps,0.902061855670103,0.974226804123711,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.00461133069828722,8.827794942934612e-5,1.369534700585476e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_9872,30,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon_pseudoroseolus,1,1,Rhizopogon_pseudoroseolus,AJ810042,SH1555177.08FU,refs,0.996062992125984,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,long-distance,/suillus-rhizopogon,317180,204449,0.004940711462450593,9.458351724572798e-5,1.4673586077701528e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_5161,50,6,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,1,1,Paraglomerales_sp,KF849623,SH1512867.08FU,reps,1,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.008234519104084322,1.5763919540954662e-4,2.4455976796169216e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUd_8863,32,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,12,1,Glomeraceae_sp,MT765399,SH3593612.08FU,reps,1,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.005270092226613966,1.0088908506210984e-4,1.56518251495483e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUb_8315,54,11,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,NA,NA,3,1,Paraglomerales_sp,KF849522,SH1512865.08FU,reps,0.978165938864629,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.008893280632411068,1.7025033104231036e-4,2.641245493986275e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUf_2782,866,120,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,15,1,Glomeraceae_sp,MT765399,SH3593612.08FU,reps,0.975247524752475,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.14262187088274045,0.0027303108644933477,0.004235775181096508
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_6930,65,5,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,17,1,Glomeraceae_sp,MT765399,SH3593612.08FU,reps,0.980099502487562,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.010704874835309618,2.049309540324106e-4,3.179276983501998e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_1703,36,3,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,13,1,Glomeromycota_sp,KY114630,SH2593375.08FU,reps_singleton,0.898395721925134,0.983957219251337,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.005928853754940711,1.1350022069487357e-4,1.7608303293241835e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_172,187,24,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,NA,NA,9,0.9,Glomeromycota_sp,KT378100,SH1168433.08FU,reps_singleton,0.973118279569892,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.030797101449275364,5.895705908317044e-4,9.146535321767287e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUn_4424,66,7,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,1,1,Glomus_sp,KY965423,SH1149747.08FU,reps_singleton,0.981132075471698,0.985849056603774,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jun  1 12:32:40 2023,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.010869565217391304,2.0808373794060155e-4,3.2281889370943366e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUb_8845,65,9,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,1,1,Glomeraceae_sp,KY965402,SH1149746.08FU,reps_singleton,0.919047619047619,0.966666666666667,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.010704874835309618,2.049309540324106e-4,3.179276983501998e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_5059,128,9,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,1,1,Glomeraceae_sp,KY965402,SH1149746.08FU,reps_singleton,0.980676328502415,0.990338164251208,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.021080368906455864,4.0355634024843935e-4,6.26073005981932e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUf_1031,13,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,20,1,Glomeromycota_sp,KJ484706,SH1570975.08FU,reps,0.870646766169154,0.940298507462687,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.0021409749670619235,4.098619080648212e-5,6.358553967003996e-5
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_248,10,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,42,1,Glomeromycota_sp,KJ484706,SH1570975.08FU,reps,0.860824742268041,0.963917525773196,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.0016469038208168643,3.1527839081909326e-5,4.8911953592338434e-5
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUi_1393,96,13,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,13,1,Glomeraceae_sp,MT765399,SH3593612.08FU,reps,0.970149253731343,0.995024875621891,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.015810276679841896,3.0266725518632954e-4,4.6955475448644897e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_1864,1282,139,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,4,1,Archaeosporaceae_sp,AY744285,SH1142682.08FU,reps_singleton,0.881081081081081,0.983783783783784,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.21113306982872201,0.004041868970300775,0.0062705124505377866
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUm_6684,36,3,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,NA,NA,1,1,Glomeromycota_sp,KT378100,SH1168433.08FU,reps_singleton,0.897297297297297,0.940540540540541,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.005928853754940711,1.1350022069487357e-4,1.7608303293241835e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUa_6082,22,3,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus_brasilianum,1,1,Paraglomus_brasilianum,MT765559,SH1512843.08FU,reps,0.995433789954338,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.0036231884057971015,6.936124598020051e-5,1.0760629790314455e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUb_42,35,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,1,1,Glomeromycota_sp,KT378087,SH1529017.08FU,reps,0.959183673469388,0.979591836734694,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.005764163372859025,1.1034743678668263e-4,1.711918375731845e-4
NSMSEQCasWoo01,NSS06,6072,B,5,247.9,Soil,SMM0105,105,SMM0105-POW14852A5-AAGKYY3M5,ITSall_OTUh_930,101,10,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,1,1,Glomeromycota_sp,KT378087,SH1529017.08FU,reps,0.954545454545455,0.97979797979798,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,204449,0.016633728590250328,3.1843117472728417e-4,4.940107312826181e-4
